_id,app,career_growth,ceo_rating,cleansing_effect,consumer_reviews,flavor,followers,id,job_security,mem_rating,oral_health_impact,overall_benefits,results,review_content,review_date,review_time,review_tite,reviewer_country,reviewer_name,salary_and_benefits,status,url,value_for_money,views,work_environment
5c50819c034cab234c6484cd, (via Android App),,,5.0,sensodyne_toothpaste,5.0,7 Followers,https://www.mouthshut.com/review/Sensodyne-Toothpaste-review-sulmrqqmrlm,,5.0,5.0,5.0,,Sensation and some lasting freshness. The commercials are correct when they say you'll have a cleaner smile that lasts longer than other toothpastes. I am saying it because I can feel the deep clean compared to other toothpastes. This stuff really works. It has indeed helped restored. My teeth's natural whiteness. For the price that it is being offered I totally recommend.,Apr-22-2016,07:07:PM,Really improved my teeth,India,ArihantSethi,,1,https://www.mouthshut.com/review/Sensodyne-Toothpaste-review-sulmrqqmrlm,,234 Reviews,
5c50819c034cab234c6484ce, (via Android App),,,1.0,sensodyne_toothpaste,2.0,19 Followers,https://www.mouthshut.com/review/Sensodyne-Toothpaste-review-oplotusqqlm,,1.0,2.0,2.0,,My family brought this product but its is just like a regular toothpaste. Best alternative is to use a simple natural toothpaste. I dont prefer to used this cause its doesn't give any profit. My sensitive teeth is still sensitive. I am going to try some other product like sensodyne.,Apr-16-2016,02:57:PM,Product Not work for me,Manipur Imphal India,jeetrajkumarr,,1,https://www.mouthshut.com/review/Sensodyne-Toothpaste-review-oplotusqqlm,,104 Reviews,
5c50819c034cab234c6484cf,,,,4.0,sensodyne_toothpaste,4.0,30 Followers,https://www.mouthshut.com/review/Sensodyne-Toothpaste-review-nrnrntnoqlm,,4.0,4.0,4.0,,"Actually most of the teeth are worn off and some are broken. But still she did not wanted to go for dentist because their old saying that if teeth are removed their health will become more weak. But due to their thinking she was suffering from severe toothache and was not ready to eat any thing. Meanwhile one of our relative told that she also had the same problem and started using sensodyne fresh mint tooth paste and she is using it for past 2 years and having no tooth problem at all. So I just told her to try this tooth paste as trail for some days, she started using it  I was surprised that by two days her tooth ache had come down and she started consuming food normally. Now she is using the same toothpaste regularly and have no dental problems.  I Really thank Sensodyne for solving our problem.",Apr-13-2016,08:19:PM,Good Toothpaste worked well,Bangalore India,gsadhiks,,1,https://www.mouthshut.com/review/Sensodyne-Toothpaste-review-nrnrntnoqlm,,163 Reviews,
5c50819c034cab234c6484d0, (via Android App),,,1.0,sensodyne_toothpaste,1.0,14 Followers,https://www.mouthshut.com/review/Sensodyne-Toothpaste-review-tmontpmtplm,,1.0,1.0,1.0,,"I am oneof them, I cant eat cold items with my front teeth. I tried sensodyne after seeing its Avertise on TV, I used for 2 months but still my problem persists. Dont know my problem is different or what , but for me it does not work.",Apr-08-2016,08:33:AM,Not effective.,Veraval India,rkahuja143,,1,https://www.mouthshut.com/review/Sensodyne-Toothpaste-review-tmontpmtplm,,69 Reviews,
5c50819c034cab234c6484d1,,,,3.0,sensodyne_toothpaste,2.0,3 Followers,https://www.mouthshut.com/review/Sensodyne-Toothpaste-review-sqlqqropnlm,,4.0,4.0,4.0,,I have been victim of sensitive teeth for many years. in the beginning I used colgate toothpaste for sensitive teeth but that didnt make any difference and the problem kept increasing day by day. after that I started using sensodyne and within a week it reduced the pain to the good extent. one thing you should know that these toothpasts dosnt cure the problem permanently it just adds a layer on the sensitive nerves of our teeth exposed due to the tooth decay. so it will help only untill you will keep using that toothpaste. recently I got root canal treatment so no problem anymore.,Mar-12-2016,08:47:PM,Good product,Mumbai  India,ibkhanin,,1,https://www.mouthshut.com/review/Sensodyne-Toothpaste-review-sqlqqropnlm,,94 Reviews,
5c50819c034cab234c6484d2, (via Android App),,,1.0,sensodyne_toothpaste,1.0,3 Followers,https://www.mouthshut.com/review/Sensodyne-Toothpaste-review-smprptpmmlm,,2.0,1.0,1.0,,I could not feel any peperment taste and I dislike this paste,Mar-04-2016,08:02:AM,Sensodyne toothpaste is not familiar to wb,Kolkata India,Nitaimitra,,1,https://www.mouthshut.com/review/Sensodyne-Toothpaste-review-smprptpmmlm,,10 Reviews,
5c50819c034cab234c6484d3,,,,3.0,sensodyne_toothpaste,4.0,36 Followers,https://www.mouthshut.com/review/Sensodyne-Toothpaste-review-npsmqqrlmlm,,4.0,4.0,4.0,,"This is fine as well as the taste of toothpaste teeth it clears out very nicely, and gives a sense of freshness throughout the day.",Mar-03-2016,05:07:PM,Good  toothpaste,Kanker India,dayashankergupta7,,1,https://www.mouthshut.com/review/Sensodyne-Toothpaste-review-npsmqqrlmlm,,111 Reviews,
5c50819c034cab234c6484d4,,,,4.0,sensodyne_toothpaste,4.0,78 Followers,https://www.mouthshut.com/review/Sensodyne-Toothpaste-review-mpstolmullm,,4.0,4.0,5.0,,If you've got a pain and can’t gnaw that point this tooth paste is extremely effective. I’m exploitation this since approx. last two years. I counseled this for weak teeth and World Health Organization have pain. .,Mar-02-2016,06:24:PM,Very Effective and Give Relief in Pain,"Patna, India India",vivekkumar312,,1,https://www.mouthshut.com/review/Sensodyne-Toothpaste-review-mpstolmullm,,197 Reviews,
5c50819c034cab234c6484d5, (via Mobile),,,4.0,sensodyne_toothpaste,4.0,22 Followers,https://www.mouthshut.com/review/Sensodyne-Toothpaste-review-stqtumotuu,,4.0,5.0,5.0,,"Who Knows, It might be the Perfect Solution you wanted for so long!",Feb-26-2016,07:14:AM,"Sensitivity Solution ""Sensodyne""",Suri India,mikbanerjee1,,1,https://www.mouthshut.com/review/Sensodyne-Toothpaste-review-stqtumotuu,,109 Reviews,
5c50819c034cab234c6484d6, (via Mobile),,,5.0,sensodyne_toothpaste,5.0,16 Followers,https://www.mouthshut.com/review/Sensodyne-Toothpaste-review-otqrqloouu,,5.0,5.0,5.0,,It is very nice toothpaste that the it is no.1 tooth paste proved by all scientists and the flavor the paste was salt that is very good for teeth and the if our teeth was week if we use this tooth paste it will get tight and the colour of the teeth also changed it is very toothpaste over all it is very good if we had any problem on our teeth we will go for check then they will tell that use sensodyne tooth paste it is very helpful for us thanks to sensodyne.,Feb-23-2016,06:38:PM,Sensodyne,Khammam India,daravijay96,,1,https://www.mouthshut.com/review/Sensodyne-Toothpaste-review-otqrqloouu,,68 Reviews,
5c50819c034cab234c6484d7, (via Android App),,,5.0,sensodyne_toothpaste,4.0,12 Followers,https://www.mouthshut.com/review/Sensodyne-Toothpaste-review-pnqsrnostu,,5.0,4.0,5.0,,"Sensodyne comes in various flavours like sensodyne mint, sensodyne cool get etc.if anyone has sensitive teeth use sensodyne and get rid of this problem.",Feb-20-2016,12:01:PM,Sensodyne best for sensitive teeths,Shimla India,DikShantVerma,,1,https://www.mouthshut.com/review/Sensodyne-Toothpaste-review-pnqsrnostu,,110 Reviews,
5c50819c034cab234c6484d8,,,,2.0,sensodyne_toothpaste,4.0,12 Followers,https://www.mouthshut.com/review/Sensodyne-Toothpaste-review-umsqrqltsu,,2.0,1.0,1.0,,"Moreover it made the enamel of my teeth really weak & I cud find discoloration at some areas, later I had to consult a dentist for getting rid of all these problems. Personally I really had a very bad experience using this product.",Feb-15-2016,08:11:PM,Doctors suggest sensodyne but its fails some time,Ernakulam India,ananthu0000,,1,https://www.mouthshut.com/review/Sensodyne-Toothpaste-review-umsqrqltsu,,19 Reviews,
5c50819c034cab234c6484d9,,,,4.0,sensodyne_toothpaste,4.0,25 Followers,https://www.mouthshut.com/review/Sensodyne-Toothpaste-review-ooqototpsu,,4.0,5.0,5.0,,Thanks to sensodyne,Feb-13-2016,05:12:PM,Best tooth care paste,Madurai India,BERKASH,,1,https://www.mouthshut.com/review/Sensodyne-Toothpaste-review-ooqototpsu,,46 Reviews,
5c50819c034cab234c6484da,,,,4.0,sensodyne_toothpaste,3.0,47 Followers,https://www.mouthshut.com/review/Sensodyne-Toothpaste-review-ntnunnpqru,,4.0,4.0,4.0,,Shamil P.S,Feb-09-2016,10:50:AM,"Better Solution for Dental problems "" Sensodyne """,Pathanamthitta India,shamilps,,1,https://www.mouthshut.com/review/Sensodyne-Toothpaste-review-ntnunnpqru,,115 Reviews,
5c50819c034cab234c6484db, (via iOS App),,,5.0,sensodyne_toothpaste,4.0,22 Followers,https://www.mouthshut.com/review/Sensodyne-Toothpaste-review-qplpusppqu,,4.0,4.0,4.0,,It did not cure perfectly but really reduced my teeth sensitivity. Flavour is nice and so do not have bad taste.apart from that cleaning effect is also better then normal tooth paste. I really get good benefit from this toothpaste and would like to advice you if you are also suffering from same.,Feb-03-2016,05:20:PM,Really effective,"Ahmedabad, India India",joshiapoorv980,,1,https://www.mouthshut.com/review/Sensodyne-Toothpaste-review-qplpusppqu,,383 Reviews,
5c50819c034cab234c6484dc,,,,3.0,sensodyne_toothpaste,2.0,19 Followers,https://www.mouthshut.com/review/Sensodyne-Toothpaste-review-orosmnpmqu,,3.0,1.0,2.0,,Other effects- there if you are suffering from mouth smell this can help you.,Feb-02-2016,05:05:AM,NOT EFFECTIVE FOR LONG TIME,allahabad India,okiamvarun,,1,https://www.mouthshut.com/review/Sensodyne-Toothpaste-review-orosmnpmqu,,21 Reviews,
5c50819c034cab234c6484dd, (via Android App),,,4.0,sensodyne_toothpaste,4.0,16 Followers,https://www.mouthshut.com/review/Sensodyne-Toothpaste-review-otrnmtmqou,,5.0,5.0,4.0,,"If you are not using Sensodyne then I will suggest to change to your toothpaste, you will see the differences. I have experienced and it was great.",Jan-21-2016,10:39:PM,Sensodyne Senses And Cleans.,Patna India,saquibnaughty,,1,https://www.mouthshut.com/review/Sensodyne-Toothpaste-review-otrnmtmqou,,282 Reviews,
5c50819c034cab234c6484de, (via Android App),,,5.0,sensodyne_toothpaste,5.0,14 Followers,https://www.mouthshut.com/review/Sensodyne-Toothpaste-review-ouuulsqoou,,5.0,5.0,5.0,,GSK is one of the most trusted brand name in pharma industry. Its products are awesome which are internationally accepted. Sensodyne is one ot it and it really works awesome for sensitive cases. One product name sensodyne rapid relief is also available and that works amazing within 60 sec after application we get instant relief in sensitivity. And sensodye rapid relief is also well known which contains some novamin content due to which a layer is formed which relieves sensitivity for a longer duration.Overall best for relieving sensitivity.,Jan-20-2016,07:23:PM,GSK's Bestest Product,Surat  India,jn_umesh,,1,https://www.mouthshut.com/review/Sensodyne-Toothpaste-review-ouuulsqoou,,35 Reviews,
5c50819c034cab234c6484df,,,,4.0,sensodyne_toothpaste,3.0,38 Followers,https://www.mouthshut.com/review/Sensodyne-Toothpaste-review-qsmppltsnu,,5.0,5.0,5.0,,Thanks to my friend who suggested me to use this Sensodyne toothpaste. I would also recommend to those who were having tooth problems. Must try this product!,Jan-16-2016,01:05:PM,A toothpaste for healthy teeth,Cuttack India,dasck27,,1,https://www.mouthshut.com/review/Sensodyne-Toothpaste-review-qsmppltsnu,,186 Reviews,
5c50819c034cab234c6484e0,,,,5.0,sensodyne_toothpaste,5.0,3 Followers,https://www.mouthshut.com/review/Sensodyne-Toothpaste-review-ttnpqlrsnu,,5.0,5.0,5.0,,"I have been using Sensodyne tooth paste for almost 2 years now with recommendation from my family physician as I was suffering from swelling & bleeding of gums. After using for a few days I found improvement of gum problems & now it is completely resolved. Thanks to Sensodyne. The flavor is also good. If you have any gum problem, I would recommend usage of this toothpaste & see the change. Otherwise also anybody can use this toothpaste for healthy teeth.",Jan-16-2016,11:27:AM,Having tooth problem? Try this amazing toothpaste,Durgapur India,aavijit1,,1,https://www.mouthshut.com/review/Sensodyne-Toothpaste-review-ttnpqlrsnu,,36 Reviews,
5c50819c034cab234c6484e1,,,,5.0,sensodyne_toothpaste,5.0,15 Followers,https://www.mouthshut.com/review/Sensodyne-Toothpaste-review-slltmoosnu,,4.0,5.0,5.0,,"After using Sensodyne Toothpaste I feel refreshed for long time. Sensodyne Toothpaste comes in various flavor like Sensodyne fresh mint, Sensodyne fresh impact, Sensodyne cool gel and many more, its flavor is good to taste while brushing. My teeth has improved a lot with the use of Sensodyne my cavity problem has gone and most important my teeth is safe from any teeth related diseases, even my teeth has become extra white. I am loving Sensodyne Toothpaste and feel protective.",Jan-15-2016,11:57:PM,Tooth caring toothpaste,Dibrugarh India,eahsanuz,,1,https://www.mouthshut.com/review/Sensodyne-Toothpaste-review-slltmoosnu,,113 Reviews,
5c50819c034cab234c6484e2, (via Android App),,,4.0,sensodyne_toothpaste,4.0,13 Followers,https://www.mouthshut.com/review/Sensodyne-Toothpaste-review-sruqmunsnu,,4.0,4.0,3.0,,"And now, this problem is cured and I feel great. Thanks sensodyne.",Jan-15-2016,10:58:PM,Must try for sensitivity.,Malerkotla India,Imtiaz_Kapoor,,1,https://www.mouthshut.com/review/Sensodyne-Toothpaste-review-sruqmunsnu,,94 Reviews,
5c50819c034cab234c6484e3,,,,1.0,sensodyne_toothpaste,1.0,,https://www.mouthshut.com/review/Sensodyne-Toothpaste-review-punuspsonu,,1.0,1.0,1.0,,I don't know which ingredient is causing this but it should be removed. I never recommend this product to anyone and considering simply going back to regular toothpaste.,Jan-12-2016,10:11:PM,Beware: Caused me severe sensitivity,"Salem, India India",industyle,,1,https://www.mouthshut.com/review/Sensodyne-Toothpaste-review-punuspsonu,,4 Reviews,
5c50819c034cab234c6484e4,,,,4.0,sensodyne_toothpaste,3.0,31 Followers,https://www.mouthshut.com/review/Sensodyne-Toothpaste-review-npsrnqqolu,,4.0,4.0,4.0,,"Recommendation - Coalgate, Pepsodent and Sensodyne are all a good oral brand. And I have not compared them with each other. All I have to say is that if you have been stressing your head with the cures of your sensitive teeth which isnt being cured by any other brand or method, then I recommend Sensodyne strongly. Give it a shot. It might just help you like it did to me.",Dec-25-2015,10:36:AM,Goodbye Sensitivity,Dhanbad India,dkar4350,,1,https://www.mouthshut.com/review/Sensodyne-Toothpaste-review-npsrnqqolu,,113 Reviews,
5c50819c034cab234c6484e5, (via Mobile),,,4.0,sensodyne_toothpaste,4.0,19 Followers,https://www.mouthshut.com/review/Sensodyne-Toothpaste-review-utntrulnlu,,4.0,5.0,5.0,,Thanks,Dec-23-2015,01:42:PM,Complete teeth care,"Kangra, Himachal Pradesh India",satyalshiv,,1,https://www.mouthshut.com/review/Sensodyne-Toothpaste-review-utntrulnlu,,233 Reviews,
5c50819c034cab234c6484e6,,,,5.0,sensodyne_toothpaste,5.0,39 Followers,https://www.mouthshut.com/review/Sensodyne-Toothpaste-review-smoorsllut,,5.0,5.0,5.0,,"The doctor suggested me to brush teeth by Sensodyne toothpaste. As name suggest it alarms the senses inside and brush my teeth. It has a bitter sensonary taste, which keeps my breadth fresh all day long. The pain in my tooth started to decrease as can feel my teeth and jaw line to be much more stronger than earlier. Now even if I eat ice cream, cold drink or have hot Jalebis I do not feel any vibrations. All thanks to sensodyne Toothpaste.",Dec-08-2015,06:25:PM,Great,raebareli India,myrealid1990,,1,https://www.mouthshut.com/review/Sensodyne-Toothpaste-review-smoorsllut,,610 Reviews,
5c50819c034cab234c6484e7,,,,4.0,sensodyne_toothpaste,2.0,18 Followers,https://www.mouthshut.com/review/Sensodyne-Toothpaste-review-puppnomstt,,4.0,5.0,5.0,,"Hii guys this is Sam and today I am going to share my experience of using Sensodyne Toothpaste. Let me tell you guys as I got  my anmel removed of my front teeth during scaling of my teeth. So when I eat or drink any hot or cold food or beverage I experience an extreme pain on my teeth. So to get remove this I started using this toothpaste and after few weeks I noticed si=ome improvement in my teeth and after 3 month of regular usage I am sensative teeth free now. very awesome product with good results ASAP, so give a try to this product",Dec-04-2015,06:51:PM,Reduced my tooth pain very much,kolkata India,sayeeda833,,1,https://www.mouthshut.com/review/Sensodyne-Toothpaste-review-puppnomstt,,173 Reviews,
5c50819c034cab234c6484e8, (via Mobile),,,3.0,sensodyne_toothpaste,2.0,17 Followers,https://www.mouthshut.com/review/Sensodyne-Toothpaste-review-plotqsutrt,,3.0,2.0,2.0,,Disappointment.,Oct-30-2015,09:41:PM,Very little help,Delhi India,pasgft,,1,https://www.mouthshut.com/review/Sensodyne-Toothpaste-review-plotqsutrt,,131 Reviews,
5c50819c034cab234c6484e9,,,,1.0,sensodyne_toothpaste,1.0,96 Followers,https://www.mouthshut.com/review/Sensodyne-Toothpaste-review-tsmromntrt,,1.0,1.0,1.0,,So keep away yourself with sendsodyne,Oct-29-2015,05:59:PM,Worthless product,"Lucknow, India India",adityasingh10000,,1,https://www.mouthshut.com/review/Sensodyne-Toothpaste-review-tsmromntrt,,188 Reviews,
5c50819c034cab234c6484ea, (via Android App),,,4.0,sensodyne_toothpaste,4.0,,https://www.mouthshut.com/review/Sensodyne-Toothpaste-review-mrlnqnusrt,,4.0,4.0,4.0,,But when I consult with my dentist he told me ignoring the problem will not help better use sensodyne toothpaste. From that day I am using the toothpaste. I will not say it totally gone but the problem became little less.  Sensodyne toothpaste is no doubt one of the best option for sensitive teeth. If the problem gone better not to use anymore.,Oct-29-2015,12:11:PM,Sensodyne for sensitive teeth,Bangalore India,tumpisona123,,1,https://www.mouthshut.com/review/Sensodyne-Toothpaste-review-mrlnqnusrt,,27 Reviews,
5c50819c034cab234c6484eb,,,,2.0,sensodyne_toothpaste,2.0,,https://www.mouthshut.com/review/Sensodyne-Toothpaste-review-mtutonmrrt,,1.0,1.0,1.0,,BUT I THOUGHT THAT I HAVE TO USE AT LEAST 2 MONTHS. MAY BE PAIN WILL DECREASE. BUT MY PAIN NOT DECREASED. THERE IS NO POSITIVE RESULT ON ME . I FELT THAT THIS TOOTH PASTE IS USELESS ONE .BY SEEING IN TVS ADVERTISEMENTS  I SUFFERED A LOT. DEAR FRIENDS I ADVISE U THAT PLEASE KNOW SENSODYNE TOOTH PASTE WILL DO NOTHING,Oct-26-2015,07:31:PM,NO USE OF SENSODYNE TOOTHPASTE,nellore India,gdorababu9,,1,https://www.mouthshut.com/review/Sensodyne-Toothpaste-review-mtutonmrrt,,1 Review,
5c50819c034cab234c6484ec,,,,5.0,sensodyne_toothpaste,5.0,38 Followers,https://www.mouthshut.com/review/Sensodyne-Toothpaste-review-oqusoruprt,,5.0,5.0,5.0,,The toothpaste has a good flavor and a nice odour. Now forget about sensitivity and teeth problems. Try sensodyne and always keep your mouth fresh.,Oct-24-2015,09:23:PM,Sensodyne- The Best Toothpaste Against Sensitivity,Nalbari India,surajit_baishya,,1,https://www.mouthshut.com/review/Sensodyne-Toothpaste-review-oqusoruprt,,86 Reviews,
5c50819c034cab234c6484ed, (via Android App),,,4.0,sensodyne_toothpaste,4.0,2 Followers,https://www.mouthshut.com/review/Sensodyne-Toothpaste-review-pqrqonstqt,,4.0,5.0,4.0,,"I have been using it since 3 months & found it effective, I don't feel any sensitivity now a days.I suggest people to try if facing any issue of sensitivity, thumbs up to sensodyne.",Oct-14-2015,05:05:PM,Dentist of sensitive teeth,Gurgaon India,punitjainits,,1,https://www.mouthshut.com/review/Sensodyne-Toothpaste-review-pqrqonstqt,,18 Reviews,
5c50819c034cab234c6484ee, (via Mobile),,,5.0,sensodyne_toothpaste,5.0,14 Followers,https://www.mouthshut.com/review/Sensodyne-Toothpaste-review-lurupuotpt,,5.0,5.0,5.0,,"The toothpaste does not have high chemical, you'll come to know once someone uses it.Overall the toothpaste is really goo and I recommend everyone to try it and get the bet results in no time",Sep-28-2015,06:24:PM,The best toothpaste,"Bangalore, India India",imaadahmed93,,1,https://www.mouthshut.com/review/Sensodyne-Toothpaste-review-lurupuotpt,,114 Reviews,
5c50819c034cab234c6484ef, (via Android App),,,4.0,sensodyne_toothpaste,4.0,9 Followers,https://www.mouthshut.com/review/Sensodyne-Toothpaste-review-psqsuqusot,,4.0,4.0,4.0,,Sensodyne is one those products that will deliver what it has promised.My family and me has been using it since the past two years and had a real good experience with it especially I now dont have gum problems.It comes in a good package and the toothpaste is sky blue in color and it doesnt produce lots of foam as well.It pricing is a on a higher side than others but is worth all the money.It will take sime time to notice the effect but it will help for tjose with sensitive teeth.You can the the value pack which offers two toothpastes with a toothbrush free .Its a really nice toothpaste.,Sep-14-2015,06:57:PM,Best for gum care,Mumbai India,kaushikadhikari632,,1,https://www.mouthshut.com/review/Sensodyne-Toothpaste-review-psqsuqusot,,173 Reviews,
5c50819c034cab234c6484f0, (via Mobile),,,4.0,sensodyne_toothpaste,3.0,9 Followers,https://www.mouthshut.com/review/Sensodyne-Toothpaste-review-oprootrnnt,,4.0,5.0,5.0,,Even after this I continued using it in order to keep my teeth healthier.At last I would like to suggest that Anyone who is facing the problem of sensitivity should must try sensodyne toothpaste at least once.If problem persists then consult the docter.,Aug-12-2015,08:09:PM,"""sensodyne"" teeth care specialist",- India,atulcool92,,1,https://www.mouthshut.com/review/Sensodyne-Toothpaste-review-oprootrnnt,,81 Reviews,
5c50819c034cab234c6484f1,,,,3.0,sensodyne_toothpaste,2.0,2 Followers,https://www.mouthshut.com/review/Sensodyne-Toothpaste-review-ppmtsrlmnt,,2.0,3.0,3.0,,This is a paste which is overpriced and the new formula which glaxo smithklyne has come with has horrible taste and at the cost it is oral b or colgate is a better option to settle for . Since this was the only paste which worked for sensitive tooth I bought it but will change to another paste soon .,Aug-07-2015,02:23:PM,Sensible sensodyne,India,slimbizket,,1,https://www.mouthshut.com/review/Sensodyne-Toothpaste-review-ppmtsrlmnt,,182 Reviews,
5c50819c034cab234c6484f2, (via Android App),,,4.0,sensodyne_toothpaste,4.0,16 Followers,https://www.mouthshut.com/review/Sensodyne-Toothpaste-review-ltpqmonqmt,,4.0,5.0,5.0,,Doctor recommended to use sensodyne I started using it. Now I'm feeling so happy with my strong and beautiful teeth. In our life few things makes us so happy in my life my teeth pain was my huge relief and relaxation. One can feel the pain of other body parts but not with teeth pain. Please if anyone have teeth pain don't neglect if you delay you definitely lose your tooth. I will recommend  Sensodyne as a experience I am telling you. Thanks.,Jul-27-2015,01:43:AM,Best to keep our teeth strong.,pune India,fazal_fazzu77,,1,https://www.mouthshut.com/review/Sensodyne-Toothpaste-review-ltpqmonqmt,,298 Reviews,
5c50819c034cab234c6484f3,,,,3.0,sensodyne_toothpaste,3.0,16 Followers,https://www.mouthshut.com/review/Sensodyne-Toothpaste-review-ntpsummtus,,3.0,3.0,4.0,,"Finally, the effect of the potassium nitrate will wear off over time, so it is likely one will need to repeat the treatment as sensitivity returns. This is a great product for those with sensitive teeth.",Jun-29-2015,12:28:AM,Best toothpaste for sensitive teeth,Bangalore India,BOSS1991,,1,https://www.mouthshut.com/review/Sensodyne-Toothpaste-review-ntpsummtus,,111 Reviews,
5c50819c034cab234c6484f4,,,,4.0,sensodyne_toothpaste,2.0,42 Followers,https://www.mouthshut.com/review/Sensodyne-Toothpaste-review-orsqlssqqs,,3.0,3.0,3.0,,Sensodyne toothpaste is useful for those whose tooth are sensitive.Sensodyne toothpaste is useful for those whose tooth are sensitive.Sensodyne toothpaste is useful for those whose tooth are sensitive.Sensodyne toothpaste is useful for those whose tooth are sensitive.Sensodyne toothpaste is useful for those whose tooth are sensitive.Sensodyne toothpaste is useful for those whose tooth are sensitive.Sensodyne toothpaste is useful for those whose tooth are sensitive.Sensodyne toothpaste is useful for those whose tooth are sensitive.Sensodyne toothpaste is useful for those whose tooth are sensitive.,Apr-18-2015,09:01:AM,For Sensitive teeth,Delhi India,skkedia,,1,https://www.mouthshut.com/review/Sensodyne-Toothpaste-review-orsqlssqqs,,350 Reviews,
5c50819c034cab234c6484f5,,,,5.0,sensodyne_toothpaste,4.0,10 Followers,https://www.mouthshut.com/review/Sensodyne-Toothpaste-review-qnptsnrpqs,,5.0,4.0,4.0,,If anyone suffering a toothache so try a sensodyne its immediately affective.,Apr-16-2015,03:57:PM,Sensodyne-Its immediately affective,-mumbai India,Addy_Ahmed,,1,https://www.mouthshut.com/review/Sensodyne-Toothpaste-review-qnptsnrpqs,,238 Reviews,
5c50819c034cab234c6484f6,,,,5.0,sensodyne_toothpaste,5.0,2 Followers,https://www.mouthshut.com/review/Sensodyne-Toothpaste-review-osmtnolpqs,,5.0,5.0,5.0,,Sensodyne is a boon for people who suffer from sudden bouts of toothache. The toothpaste is immediately effective.,Apr-15-2015,05:33:PM,Sensodyne - immediate relief from toothache,CHENNAI India,parvathy07,,1,https://www.mouthshut.com/review/Sensodyne-Toothpaste-review-osmtnolpqs,,42 Reviews,
5c50819e034cab234c6484f8,,,,1.0,aqua_fresh,1.0,52 Followers,https://www.mouthshut.com/review/AquaFresh-Toothpaste-review-qmmsttmnolm,,1.0,1.0,1.0,,"I am using this for four months still I dont have my teeth white, it is still light yellow . I have took another brand in market and used it for one month. I have got the better result than aquafresh. I have stopprd using the product now . totally it is a waste and not working paste with good qualifications they mentioned on paste to me .",Mar-20-2016,09:31:AM,Waste paste,bangalore India,karuna4878,,1,https://www.mouthshut.com/review/AquaFresh-Toothpaste-review-qmmsttmnolm,,725 Reviews,
5c50819e034cab234c6484f9,,,,0.0,aqua_fresh,0.0,10 Followers,https://www.mouthshut.com/review/AquaFresh-Toothpaste-review-sntrtpllr,,2.0,0.0,0.0,,Thank you.,Aug-15-2004,07:53:AM,Halls Produced a Toothpaste?,Toronto Canada,MsJuniper,,1,https://www.mouthshut.com/review/AquaFresh-Toothpaste-review-sntrtpllr,,3 Reviews,
5c50819e034cab234c6484fa,,,,0.0,aqua_fresh,0.0,25 Followers,https://www.mouthshut.com/review/AquaFresh-Toothpaste-review-qmuqlnqqq,,4.0,0.0,0.0,,"To finish this review, if you like a toothpaste that foams in your mouth, has a different flavor than regular Aquafresh toothpaste, give this one a try.",May-23-2004,05:54:AM,Aqaufresh Extreme Clean Toothpaste,Kanata canada,tenderbloodrose,,1,https://www.mouthshut.com/review/AquaFresh-Toothpaste-review-qmuqlnqqq,,63 Reviews,
5c50819e034cab234c6484fb,,,,0.0,aqua_fresh,0.0,9 Followers,https://www.mouthshut.com/review/AquaFresh-Toothpaste-review-pppqrnnlq,,5.0,0.0,0.0,,Dr. Sonny Lambert,Jan-30-2004,09:46:AM,New teeth for a 15-year-old,Pasadena usa,Happymom,,1,https://www.mouthshut.com/review/AquaFresh-Toothpaste-review-pppqrnnlq,,4 Reviews,
5c50819e034cab234c6484fc,,,,0.0,aqua_fresh,0.0,52 Followers,https://www.mouthshut.com/review/AquaFresh-Toothpaste-review-porupqsmo,,4.0,0.0,0.0,,The only consumer warning this toothpaste needs is that it should not be immediately followed by coffee!  It makes the coffee taste extremely strange!,Jan-17-2003,07:42:PM,Minty Freshness,Reisterstown USA,redhowell,,1,https://www.mouthshut.com/review/AquaFresh-Toothpaste-review-porupqsmo,,74 Reviews,
5c50819e034cab234c6484fd,,,,0.0,aqua_fresh,0.0,121 Followers,https://www.mouthshut.com/review/AquaFresh-Toothpaste-review-prppqsqon,,5.0,0.0,0.0,,I do recommend Aquafresh Fresh and Minty for any prospective user.,Jun-30-2002,11:38:AM,Foaming At The Mouth,Leeds United Kingdom,ray1952,,1,https://www.mouthshut.com/review/AquaFresh-Toothpaste-review-prppqsqon,,37 Reviews,
5c50819e034cab234c6484fe,,,,0.0,aqua_fresh,0.0,984 Followers,https://www.mouthshut.com/review/AquaFresh-Toothpaste-review-nqlporttm,,5.0,0.0,0.0,,©LL,Mar-02-2002,12:57:AM,AQUAFRESH HAS A NEW TOOTHPASTE JUST MADE FOR ME!,Victoria Canada,Cousin2,,1,https://www.mouthshut.com/review/AquaFresh-Toothpaste-review-nqlporttm,,692 Reviews,
